RELEASE OF ASSIGN OF,RELEASE,RELEASE,True
RELEASE OF DEED,RELEASE,RELEASE,True
RELEASE OF GEO PERMI,RELEASE,RELEASE,True
RELEASE OF JUDG,RELEASE,RELEASE,True
RELEASE OF LEASE,RELEASE,RELEASE,True
RELEASE OF LEASE ETC,LEASE,RELEASE,False
RELEASE OF LIEN,RELEASE,RELEASE,True
RELEASE OF LIEN BOND,RELEASE,RELEASE,True
RELEASE OF LIEN ETC,RELEASE,RELEASE,True
RELEASE OF LIENS,RELEASE,RELEASE,True
RELEASE OF LIENS/CLA,RELEASE,RELEASE,True
RELEASE OF LSE,RELEASE,RELEASE,True
RELEASE OF MIN,RELEASE,RELEASE,True
RELEASE OF MOVABLE,RELEASE,RELEASE,True
RELEASE OF MTG,RELEASE,RELEASE,True
RELEASE OF MTG ETC,RELEASE,RELEASE,True
RELEASE OF OGML,RELEASE,RELEASE,True
RELEASE OF PERSONAL,RELEASE,RELEASE,True
RELEASE OF R/W,RELEASE,RELEASE,True
RELEASE OF RIGHTS,RELEASE,RELEASE,True
RELEASE OF SEISMIC P,RELEASE,RELEASE,True
RELEASE OF STATE LEA,RELEASE,RELEASE,True
RELEASE OF SURFACE L,RELEASE,RELEASE,True
RELEASE OF SURFACE R,RELEASE,RELEASE,True
RELEASE OF TAX LIEN,RELEASE,RELEASE,True
RELEASE OF USUFRUCT,RELEASE,RELEASE,True
RELEASE OF WELL LIEN,RELEASE,RELEASE,True
RELEASE OGH LEASE,RELEASE,RELEASE,True
RELEASE OGL,RELEASE,RELEASE,True
RELEASE OGL & ETC,RELEASE,RELEASE,True
RELEASE OGL & LTD RO,RELEASE,RELEASE,True
RELEASE OGL & ROY DE,RELEASE,RELEASE,True
RELEASE OGL & SURF R,RELEASE,RELEASE,True
RELEASE OGML,RELEASE,RELEASE,True
RELEASE OGML & PLAT,RELEASE,RELEASE,True
RELEASE OIL LSE,LEASE,RELEASE,False
RELEASE OIL/GAS,RELEASE,RELEASE,True
RELEASE OP TO PURCH,RELEASE,RELEASE,True
RELEASE OPT PURC,RELEASE,RELEASE,True
RELEASE OPT PURCHASE,RELEASE,RELEASE,True
RELEASE ORDER,RELEASE,RELEASE,True
RELEASE ORR INT,RELEASE,RELEASE,True
RELEASE P/L,RELEASE,RELEASE,True
RELEASE P/L R/W,RELEASE,RELEASE,True
RELEASE P/L R/W & LS,RELEASE,RELEASE,True
RELEASE PARTIAL,RELEASE,RELEASE,True
RELEASE PASTURE LEAS,RELEASE,RELEASE,True
RELEASE PERMIT,RELEASE,RELEASE,True
RELEASE PLEDGE,RELEASE,RELEASE,True
RELEASE PROD PAY,RELEASE,RELEASE,True
RELEASE Q C,RELEASE,RELEASE,True
RELEASE Q/CLM,RELEASE,RELEASE,True
RELEASE QC,RELEASE,RELEASE,True
RELEASE R/W,RELEASE,RELEASE,True
RELEASE R/W ETC,RELEASE,RELEASE,True
RELEASE RATIF,RELEASE,RELEASE,True
RELEASE REASSIGN,ASSIGNMENT,RELEASE,False
RELEASE REFU RT,RELEASE,RELEASE,True
RELEASE RESTRICT,RELEASE,RELEASE,True
RELEASE RIGHT FIRST,RELEASE,RELEASE,True
RELEASE RIGHTS,RELEASE,RELEASE,True
RELEASE ROYALTY DEED,RELEASE,RELEASE,True
RELEASE RT FIRST REF,RELEASE,RELEASE,True
RELEASE SEISMIC OPT,RELEASE,RELEASE,True
RELEASE ST LSE 16371,LEASE,RELEASE,False
RELEASE ST LSE 18882,LEASE,RELEASE,False
RELEASE ST LSE#16411,LEASE,RELEASE,False
RELEASE ST LSE#16426,LEASE,RELEASE,False
RELEASE SURFACE & MI,RELEASE,RELEASE,True
RELEASE SURFACE AGRE,RELEASE,RELEASE,True
RELEASE TAX LIEN,RELEASE,RELEASE,True
RELEASE USUFRUCT,RELEASE,RELEASE,True
RELEASE V/L,RELEASE,RELEASE,True
RELEASE& QC,RELEASE,RELEASE,True
RELEASE& REASSIGN,ASSIGNMENT,RELEASE,False
RELEASE/ DECL,RELEASE,RELEASE,True
RELEASE/ ORR INT,RELEASE,RELEASE,True
RELEASE/ PROD PMT,RELEASE,RELEASE,True
RELEASE/ REASSGN,RELEASE,RELEASE,True
RELEASE/ RECEIPT,RELEASE,RELEASE,True
RELEASE/ TRSNFR,RELEASE,RELEASE,True
RELEASE/ USUFRUCT,RELEASE,RELEASE,True
RELEASE/TERM ASSIGN,RELEASE,RELEASE,True
RELESE,RELEASE,RELEASE,True
RELINQUISH R/W,RELEASE,AFFIDAVIT,False
RELINQUISHMENT,RELEASE,AFFIDAVIT,False
REMOVE ASSETS FROM R,ASSIGNMENT,TRUST,False
REMPTION,NOTICE,REDEMPTION,False
REMUN DONA,DONATION,DONATION,True
REMUN DONATION,DONATION,DONATION,True
REMUNERATIVE & ONERO,NOTICE,DONATION,False
REMUNERATIVE DONATIO,DONATION,DONATION,True
REN DIV OR,NOTICE,OGM FILING,False
REN DIV OR & RAT,RATIFICATION,OGM FILING,False
RENEW & AMEN LSE,LEASE,LEASE,True
RENEW LEASE,LEASE,LEASE,True
RENEWAL,OGM FILING,AGREEMENT,False
RENEWAL & EXT AGREE,OGM FILING,AGREEMENT,False
RENEWAL AGREE,OGM FILING,AGREEMENT,False
RENEWAL CERTIF,OGM FILING,CERTIFICATE,False
RENEWAL CONT #1,OGM FILING,CONTRACT,False
RENEWAL CONT & BOND,OGM FILING,CONTRACT,False
RENEWAL CONTRACT & B,OGM FILING,CONTRACT,False
RENOUNC- IATION,NOTICE,DONATION,False
RENT DIV ORD,ORDER,OGM FILING,False
RENT DIV ORD ETC,ORDER,OGM FILING,False
RENT TO OWN,ORDER,AGREEMENT,False
RENT TO OWN AGREE,ORDER,AGREEMENT,False
RENTAL & CHG/DEP,LEASE,AGREEMENT,False
RENTAL AGREE,AGREEMENT ,AGREEMENT,False
RENTAL DIV OR,NOTICE,OGM FILING,False
RENTAL DIV ORD,ORDER,OGM FILING,False
RENTAL DIV ORDER W/R,ORDER,OGM FILING,False
RENTAL DIVISION ORDE,NOTICE,OGM FILING,False
RENTAL LEASE,LEASE,LEASE,True
RENTAL RCPT/RTF,LEASE,AGREEMENT,False
RENTAL STIPULA,AGREEMENT ,AGREEMENT,False
RENUC & WAIVER OF 1S,WAIVER ,AGREEMENT,False
RENUC OF USUFRUCT,USUFRUCT,TRANSFER,False
RENUCATE USUFRUCT,USUFRUCT,TRANSFER,False
RENUCIAT USUFRUCT,USUFRUCT,TRANSFER,False
RENUN,NOTICE,TRANSFER,False
RENUN & CONSENT,JUDGMENT,AGREEMENT,False
RENUN & DSCLMER,NOTICE,AGREEMENT,False
RENUN & RATIF ETC,RATIFICATION,AGREEMENT,False
RENUN /COMM,NOTICE,AGREEMENT,False
RENUN DONA,NOTICE,TRANSFER,False
RENUN ETC,NOTICE,AFFIDAVIT,False
RENUN HABITATION,DECLARATION,AFFIDAVIT,False
RENUN OF MINRLS,NOTICE,AFFIDAVIT,False
RENUN OF OPTION,NOTICE,AFFIDAVIT,False
RENUN OF PRESCRIP,NOTICE,AFFIDAVIT,False
RENUN OF RIGHT,NOTICE,AFFIDAVIT,False
RENUN OF RIGHT OF FI,NOTICE,AFFIDAVIT,False
RENUN OF RIGHTS,NOTICE,AFFIDAVIT,False
RENUN OF RT OF FIRST,NOTICE,AFFIDAVIT,False
RENUN OF SUCCN,NOTICE,AFFIDAVIT,False
RENUN OF USFRCT,NOTICE,AFFIDAVIT,False
RENUN OF USUFR,USUFRUCT,AFFIDAVIT,False
RENUN OF USUFRCT,NOTICE,AFFIDAVIT,False
RENUN OF USUFRUC,USUFRUCT,AFFIDAVIT,False
RENUN OF USUFRUCT,USUFRUCT,AFFIDAVIT,False
RENUN RT FIRST REFUS,NOTICE,AFFIDAVIT,False
RENUN TO CONCUR,NOTICE,AFFIDAVIT,False
RENUN USUFRUCT,USUFRUCT,AFFIDAVIT,False
RENUN USUFRUCT & PLA,USUFRUCT,AFFIDAVIT,False
RENUN USUFRUCT/WARRA,USUFRUCT,AFFIDAVIT,False
RENUN/ RIGHTS,NOTICE,AFFIDAVIT,False
RENUN/ USUFRUCT,USUFRUCT,AFFIDAVIT,False
RENUNC,NOTICE,AFFIDAVIT,False
RENUNC & DISCLAIMER,NOTICE,AFFIDAVIT,False
RENUNC COM PROP,NOTICE,AFFIDAVIT,False
RENUNC LEGACY,NOTICE,AFFIDAVIT,False
RENUNC OF LEGACY,NOTICE,AFFIDAVIT,False
RENUNC OF SUCCN,NOTICE,AFFIDAVIT,False
RENUNC OF USUFRUCT,USUFRUCT,AFFIDAVIT,False
RENUNC REFUSAL TO PU,NOTICE,AFFIDAVIT,False
RENUNC RT 1ST REFUSA,NOTICE,AFFIDAVIT,False
RENUNC RT PERSONAL U,NOTICE,AFFIDAVIT,False
RENUNC SUCCN,NOTICE,AFFIDAVIT,False
RENUNC USUFRUCT,USUFRUCT,AFFIDAVIT,False
RENUNC USUFRUCT & PL,USUFRUCT,AFFIDAVIT,False
RENUNCI & DECL,DECLARATION,AFFIDAVIT,False
RENUNCI DISCLAIMER,NOTICE,AFFIDAVIT,False
RENUNCI- ATION,NOTICE,AFFIDAVIT,False
RENUNCIA,NOTICE,AFFIDAVIT,False
RENUNCIA OF RTS,NOTICE,AFFIDAVIT,False
RENUNCIA SUCCN,NOTICE,AFFIDAVIT,False
RENUNCIA TION,NOTICE,AFFIDAVIT,False
RENUNCIA USUFRUC,NOTICE,AFFIDAVIT,False
RENUNCIA USUFRUCT,NOTICE,AFFIDAVIT,False
RENUNCIATION,NOTICE,AFFIDAVIT,False
RENUNCIATION MIN USU,NOTICE,AFFIDAVIT,False
RENUNCIATION OF 1ST,NOTICE,AFFIDAVIT,False
RENUNCIATION OF DONA,NOTICE,AFFIDAVIT,False
RENUNCIATION OF R/W,NOTICE,AFFIDAVIT,False
RENUNCIATION OF SUCC,NOTICE,AFFIDAVIT,False
RENUNCIATION OF USU,NOTICE,AFFIDAVIT,False
RENUNCIATION OF USUF,NOTICE,AFFIDAVIT,False
RENUNCIATION PROV CU,NOTICE,AFFIDAVIT,False
RENUNCIATION RGHT HA,NOTICE,AFFIDAVIT,False
RENUNCIATION SUCCESS,NOTICE,AFFIDAVIT,False
RENUNCIATION SUCCN,NOTICE,AFFIDAVIT,False
RENUNCIATION USUFRUC,NOTICE,AFFIDAVIT,False
RENUNCIATION/USUFRUC,NOTICE,AFFIDAVIT,False
RENUNCTN,NOTICE,AFFIDAVIT,False
RENUNCTN OF SCCN,NOTICE,AFFIDAVIT,False
RENUNCTN PTRNTY,NOTICE,AFFIDAVIT,False
RENUNCTN RIGHTS,NOTICE,AFFIDAVIT,False
RENUNCTN SUCCN,NOTICE,AFFIDAVIT,False
RENUNIC- ATION,NOTICE,AFFIDAVIT,False
RENUNICATION,NOTICE,AFFIDAVIT,False
REPLACE ASGN ORR,NOTICE,OGM FILING,False
REPLACE ASSIGN & BIL,ASSIGNMENT,OGM FILING,False
REPLC OF CONSV,JUDGMENT,AFFIDAVIT,False
REPORT,NOTICE,NOTICE,True
REQ FOR NOTICE,NOTICE,REQUEST NOTICE SEIZE,False
REQ FOR NRC SZUR,NOTICE,REQUEST NOTICE SEIZE,False
REQ FOR NT SZR,CONTRACT,REQUEST NOTICE SEIZE,False
REQ FOR NT SZRE,CONTRACT,REQUEST NOTICE SEIZE,False
REQ FOR NTC,NOTICE,REQUEST NOTICE SEIZE,False
REQ FOR NTC OF SEIZ,NOTICE,REQUEST NOTICE SEIZE,False
REQ FOR NTC SEIZ,NOTICE OF SEIZURE,REQUEST NOTICE SEIZE,False
REQ FOR NTC SRZE,RELEASE,REQUEST NOTICE SEIZE,False
REQ FOR NTC SZR,RELEASE,REQUEST NOTICE SEIZE,False
REQ FOR NTC SZRE,RELEASE,REQUEST NOTICE SEIZE,False
REQ FOR NTC SZUE,NOTICE,REQUEST NOTICE SEIZE,False
REQ FOR NTC SZUR,NOTICE,REQUEST NOTICE SEIZE,False
REQ FOR NTZ SZUR,NOTICE,REQUEST NOTICE SEIZE,False
REQ FOR SZR,AGREEMENT,REQUEST NOTICE SEIZE,False
REQ FR NT OF SZ,NOTICE,REQUEST NOTICE SEIZE,False
REQ FR NTC SZR,NOTICE,REQUEST NOTICE SEIZE,False
REQ FR NTC SZU,NOTICE,REQUEST NOTICE SEIZE,False
REQ FR NTC SZUR,NOTICE,REQUEST NOTICE SEIZE,False
REQ NOT SEIZURE,NOTICE OF SEIZURE,REQUEST NOTICE SEIZE,False
REQ NTC,NOTICE,REQUEST NOTICE SEIZE,False
REQ NTC OF SZUR,NOTICE,REQUEST NOTICE SEIZE,False
REQ NTC SEIZRE,NOTICE OF SEIZURE,REQUEST NOTICE SEIZE,False
REQ NTC SEIZURE,NOTICE OF SEIZURE,REQUEST NOTICE SEIZE,False
REQ NTC SEZRE,NOTICE,REQUEST NOTICE SEIZE,False
REQ NTC SZRE,RELEASE,REQUEST NOTICE SEIZE,False
REQ NTC SZUR,NOTICE,REQUEST NOTICE SEIZE,False
REQ NTC SZURE,RELEASE,REQUEST NOTICE SEIZE,False
REQ. FOR NTC SZR,RELEASE,REQUEST NOTICE SEIZE,False
REQ/NOTC SEIZURE,NOTICE OF SEIZURE,REQUEST NOTICE SEIZE,False
REQ/NTC SEIZURE,NOTICE OF SEIZURE,REQUEST NOTICE SEIZE,False
REQST FOR NOT,NOTICE,REQUEST NOTICE SEIZE,False
REQUEST,NOTICE,REQUEST NOTICE SEIZE,False
REQUEST FOR NOT,NOTICE,REQUEST NOTICE SEIZE,False
RERECORD OGML,OGM FILING,OGM LEASE,False
RES FRUITS & REV SEP,NOTICE,AFFIDAVIT,False
RES OF SEP PROP,NOTICE,AFFIDAVIT,False
RESC MARR CONT &EST,CONTINUATION,AFFIDAVIT,False
RESCEND ORDER OF EVA,NOTICE,AFFIDAVIT,False
RESCIND DATION EN PM,NOTICE,AFFIDAVIT,False
RESCIND RIGHT FIRST,NOTICE,AFFIDAVIT,False
RESCIND SALE ETC,NOTICE,AFFIDAVIT,False
RESCIS R/W,NOTICE,AFFIDAVIT,False
RESCISS /DONA,NOTICE,AFFIDAVIT,False
RESCISSION OF SALE,NOTICE,AFFIDAVIT,False
RESCISSION REVOC & C,NOTICE,AFFIDAVIT,False
RESCISSION V/LIEN,NOTICE,AFFIDAVIT,False
RESCISSON OF DONATIO,NOTICE,AFFIDAVIT,False
RESDNTL LEASE,LEASE,LEASE,True
RESER LTR AGREE ETC,NOTICE,AGREEMENT,False
RESERV INCOME SEP PR,NOTICE,AFFIDAVIT,False
RESERV OF FRUITS/SEP,NOTICE,AFFIDAVIT,False
RESERV SEP PROP,NOTICE,AFFIDAVIT,False
RESERVA COMM PRO,NOTICE,AFFIDAVIT,False
RESERVA OF REV,JUDGMENT,AFFIDAVIT,False
RESERVATION & DECL S,NOTICE,AFFIDAVIT,False
RESERVATION OF INCOM,NOTICE,AFFIDAVIT,False
RESERVATION OF SEP P,NOTICE,AFFIDAVIT,False
RESERVTN SEP PRP,NOTICE,AFFIDAVIT,False
RESIDEN LEASE,LEASE,LEASE,True
RESIDENTIAL LEASE,LEASE,LEASE,True
RESIDENTIAL LEASE/PL,LEASE,LEASE,True
RESIG & APOINT TRUST,NOTICE,TRUST,False
RESIG CO TRUSTEE,TRUST,TRUST,True
RESIG OF AGENT,NOTICE,AFFIDAVIT,False
RESIG OF TRUSTEE,TRUST,TRUST,True
RESIG,REL ETC,RELEASE,AFFIDAVIT,False
RESIGN & ACCEPT TRUS,NOTICE,TRUST,False
RESIGN & APPOINT TRU,NOTICE,TRUST,False
RESIGN & APPT,NOTICE,TRUST,False
RESIGN & APPT TRUSTE,NOTICE,TRUST,False
RESIGN & APT OF TRUS,NOTICE,TRUST,False
RESIGN & REASSIGN TR,ASSIGNMENT,TRUST,False
RESIGN CO TRUSTEE,NOTICE,TRUST,False
RESIGN CO TRUSTEES,NOTICE,TRUST,False
RESIGN OF MANAGER,NOTICE,AFFIDAVIT,False
RESIGN OF TRUSTEE,NOTICE,TRUST,False
RESIGN TRUSTEE,NOTICE,TRUST,False
RESIGN, ACCEPT, JUDG,JUDGMENT,AFFIDAVIT,False
RESIGN/ACCEPT,NOTICE,AFFIDAVIT,False
RESIGNA,NOTICE,AFFIDAVIT,False
RESIGNA TION,NOTICE,AFFIDAVIT,False
RESIGNA- TION,NOTICE,AFFIDAVIT,False
RESIGNA- TION ETC,NOTICE,AFFIDAVIT,False
RESIGNAT TRUSTEE,NOTICE,TRUST,False
RESIGNATION & ACCEPT,NOTICE,AFFIDAVIT,False
RESIGNATION & APPT O,NOTICE,AFFIDAVIT,False
RESIGNATION OF P/ATT,NOTICE,AFFIDAVIT,False
RESIGNATION OF TRUST,NOTICE,AFFIDAVIT,False
RESIGNATION TRUSTEE,NOTICE,AFFIDAVIT,False
RESIGNTN ETC,NOTICE,AFFIDAVIT,False
RESL ASSIGN BILL SAL,ASSIGNMENT,AFFIDAVIT,False
RESLTN,RESOLUTION,RESOLUTION,True
RESO & ACKNOW,ACKNOWLEDGMENT,RESOLUTION,False
RESO APR ASSIGN,ASSIGNMENT,RESOLUTION,False
RESO LUTION,RESOLUTION,RESOLUTION,True
RESO P/ATTY,RESOLUTION,RESOLUTION,True
RESOL,RESOLUTION,RESOLUTION,True
RESOL #865-E,RESOLUTION,RESOLUTION,True
RESOL & ACCEPT,RESOLUTION,RESOLUTION,True
RESOL & ASSIGN,ASSIGNMENT,RESOLUTION,False
RESOL & ASSIGN OG IN,ASSIGNMENT,RESOLUTION,False
RESOL & ASSIGN OGML,ASSIGNMENT,RESOLUTION,False
RESOL & OGML,RESOLUTION,RESOLUTION,True
RESOL & RATIF,RATIFICATION,RESOLUTION,False
RESOL &RELEASE,RELEASE,RESOLUTION,False
RESOL - ACCEPT,RESOLUTION,RESOLUTION,True
RESOL /COMPLE,RESOLUTION,RESOLUTION,True
RESOL APP ASGN,ASSIGNMENT,RESOLUTION,False
RESOL ASSIGN ETC,RESOLUTION,RESOLUTION,True
RESOL OF AUTH,RESOLUTION,RESOLUTION,True
RESOL PERMIT,RESOLUTION,RESOLUTION,True
RESOL REG AGT,RESOLUTION,RESOLUTION,True
RESOL/INCUMB CERTIF,CERTIFICATE,RESOLUTION,False
RESOL/P ATTY,RESOLUTION,RESOLUTION,True
RESOL/VOL UNIT AGREE,AGREEMENT ,RESOLUTION,False
RESOLTN,RESOLUTION,RESOLUTION,True
RESOLTN & P/ATTY,RESOLUTION,RESOLUTION,True
RESOLU,RESOLUTION,RESOLUTION,True
RESOLU & ASSIGN,ASSIGNMENT,RESOLUTION,False
RESOLU & ETC,RESOLUTION,RESOLUTION,True
RESOLU & NAME CHANGE,NAME CHANGE,RESOLUTION,False
RESOLU & P/ATTY,RESOLUTION,RESOLUTION,True
RESOLU & TRANSFER,RESOLUTION,RESOLUTION,True
RESOLU BOND,RESOLUTION,RESOLUTION,True
RESOLU ETC,RESOLUTION,RESOLUTION,True
RESOLU NO 42,RESOLUTION,RESOLUTION,True
RESOLU NO 865-C,RESOLUTION,RESOLUTION,True
RESOLU NO 954 E,RESOLUTION,RESOLUTION,True
RESOLU P/ATTY,RESOLUTION,RESOLUTION,True
RESOLU TION,RESOLUTION,RESOLUTION,True
RESOLU TION 47,RESOLUTION,RESOLUTION,True
RESOLU TION 48,RESOLUTION,RESOLUTION,True
RESOLU TION 49,RESOLUTION,RESOLUTION,True
RESOLU TION 50,RESOLUTION,RESOLUTION,True
RESOLU TION ETC,RESOLUTION,RESOLUTION,True
RESOLU TION&ETC,RESOLUTION,RESOLUTION,True
RESOLU- TION,RESOLUTION,RESOLUTION,True
RESOLU/ ASSIGN,RESOLUTION,RESOLUTION,True
RESOLU/ CONSENT,JUDGMENT,RESOLUTION,False
RESOLU/ OGML,RESOLUTION,RESOLUTION,True
RESOLU/ P-ATTY,RESOLUTION,RESOLUTION,True
RESOLU/ P.ATTY,RESOLUTION,RESOLUTION,True
RESOLU/ P/ATTY,RESOLUTION,RESOLUTION,True
RESOLU/ PAR ASGN,RESOLUTION,RESOLUTION,True
RESOLU/ RATIF,RESOLUTION,RESOLUTION,True
RESOLU/ORD 568,RESOLUTION,RESOLUTION,True
RESOLU/PATTY,RESOLUTION,RESOLUTION,True
RESOLU; RD R/W,RESOLUTION,RESOLUTION,True
RESOLUT,RESOLUTION,RESOLUTION,True
RESOLUT & ASSIGN,ASSIGNMENT,RESOLUTION,False
RESOLUT ETC,RESOLUTION,RESOLUTION,True
RESOLUTI,RESOLUTION,RESOLUTION,True
RESOLUTI PAR AS,RESOLUTION,RESOLUTION,True
RESOLUTI PAR ASN,RESOLUTION,RESOLUTION,True
RESOLUTION,RESOLUTION,RESOLUTION,True
RESOLUTION & ASSIGN,RESOLUTION,RESOLUTION,True
RESOLUTION & ASSIGNM,RESOLUTION,RESOLUTION,True
RESOLUTION & MERGER,RESOLUTION,RESOLUTION,True
RESOLUTION & NAME CH,RESOLUTION,RESOLUTION,True
RESOLUTION & P/ATTY,RESOLUTION,RESOLUTION,True
RESOLUTION & PLAT,RESOLUTION,RESOLUTION,True
RESOLUTION & SALE,RESOLUTION,RESOLUTION,True
RESOLUTION / P/ATTY,RESOLUTION,RESOLUTION,True
RESOLUTION ASSIGN,RESOLUTION,RESOLUTION,True
RESOLUTION ASSIGN ET,RESOLUTION,RESOLUTION,True
RESOLUTION BOND,RESOLUTION,RESOLUTION,True
RESOLUTION ETC,RESOLUTION,RESOLUTION,True
RESOLUTION NO 17,RESOLUTION,RESOLUTION,True
RESOLUTION NO 18,RESOLUTION,RESOLUTION,True
RESOLUTION NO 19,RESOLUTION,RESOLUTION,True
RESOLUTION NO 20,RESOLUTION,RESOLUTION,True
RESOLUTION NO 2002-2,RESOLUTION,RESOLUTION,True
RESOLUTION NO 23,RESOLUTION,RESOLUTION,True
RESOLUTION NO 30,RESOLUTION,RESOLUTION,True
RESOLUTION NO 31,RESOLUTION,RESOLUTION,True
RESOLUTION NO 32,RESOLUTION,RESOLUTION,True
RESOLUTION NO 33,RESOLUTION,RESOLUTION,True
RESOLUTION NO 34,RESOLUTION,RESOLUTION,True
RESOLUTION NO 35,RESOLUTION,RESOLUTION,True
RESOLUTION NO 36 & A,RESOLUTION,RESOLUTION,True
RESOLUTION NO 37,RESOLUTION,RESOLUTION,True
RESOLUTION NO 38,RESOLUTION,RESOLUTION,True
RESOLUTION NO 54,RESOLUTION,RESOLUTION,True
RESOLUTION P/ATTY,RESOLUTION,RESOLUTION,True
RESOLUTION RATIF ETC,RESOLUTION,RESOLUTION,True
RESOLUTION ST LSE,RESOLUTION,RESOLUTION,True
RESOLUTION TO SELL,RESOLUTION,RESOLUTION,True
RESOLUTION, RATIF &,RESOLUTION,RESOLUTION,True
RESOLUTION/AUTH TO A,RESOLUTION,RESOLUTION,True
RESOLUTION/BOND,RESOLUTION,RESOLUTION,True
RESOLUTION/P/ATTY,RESOLUTION,RESOLUTION,True
RESOLUTIONS CERTIF &,RESOLUTION,RESOLUTION,True
RESOLUTN,RESOLUTION,RESOLUTION,True
RESOLUTN ACCEPT,RESOLUTION,RESOLUTION,True
RESOLUTN APP ASGN,RESOLUTION,RESOLUTION,True
RESOLUTN NO 865-C,RESOLUTION,RESOLUTION,True
RESOLUTN REL/R/W,RESOLUTION,RESOLUTION,True
RESOULTION & ASSIGN,ASSIGNMENT,RESOLUTION,False
RESS ETC,NOTICE,RESOLUTION,False
REST R/W & PLAT,MAP OR PLAT,RIGHT OF WAY,False
RESTATED MTG,MORTGAGE,MORTGAGE,True
RESTATED MTG & SEC A,MORTGAGE,MORTGAGE,True
RESTATED MTG & SECUR,MORTGAGE,MORTGAGE,True
RESTATED MTG ETC,MORTGAGE,MORTGAGE,True
RESTOR /NAME,RESTRICTIONS,AFFIDAVIT,False
RESTR & DEDICA,DEDICATION,RESTRICTIONS,False
RESTRAIN ORDER,NOTICE,ORDER,False
RESTRIC,RESTRICTIONS,RESTRICTIONS,True
RESTRIC & AGREE,RESTRICTIONS,RESTRICTIONS,True
RESTRIC & RATIF,RESTRICTIONS,RESTRICTIONS,True
RESTRIC COV&PLAT,RESTRICTIONS,RESTRICTIONS,True
RESTRIC TIONS,RESTRICTIONS,RESTRICTIONS,True
RESTRIC- TIONS,RESTRICTIONS,RESTRICTIONS,True
RESTRICT,RESTRICTIONS,RESTRICTIONS,True
RESTRICT & DEDICATIO,RESTRICTIONS,RESTRICTIONS,True
RESTRICT & PLAT,RESTRICTIONS,RESTRICTIONS,True
RESTRICT & RE-PLAT,RESTRICTIONS,RESTRICTIONS,True
RESTRICT AGREE,RESTRICTIONS,RESTRICTIONS,True
RESTRICT AGREEMNT,RESTRICTIONS,RESTRICTIONS,True
RESTRICT COV AGRMT &,RESTRICTIONS,RESTRICTIONS,True
RESTRICT COVENANT,RESTRICTIONS,RESTRICTIONS,True
RESTRICT COVENANTS &,RESTRICTIONS,RESTRICTIONS,True
RESTRICT ETC,RESTRICTIONS,RESTRICTIONS,True
RESTRICT PLAT ETC,RESTRICTIONS,RESTRICTIONS,True
RESTRICTION,RESTRICTIONS,RESTRICTIONS,True
RESTRICTION AGREE,RESTRICTIONS,RESTRICTIONS,True
RESTRICTION OF TRANS,NOTICE,RESTRICTIONS,False
RESTRICTIONS,RESTRICTIONS,RESTRICTIONS,True
RESTRICTIONS & COVEN,RESTRICTIONS,RESTRICTIONS,True
RESTRICTIONS & ETC,RESTRICTIONS,RESTRICTIONS,True
RESTRICTIONS & PLAT,RESTRICTIONS,RESTRICTIONS,True
RESTRICTIONS ETC,RESTRICTIONS,RESTRICTIONS,True
RESTRICTIONS ETC & P,RESTRICTIONS,RESTRICTIONS,True
RESTRICTIVE COVENANT,RESTRICTIONS,RESTRICTIONS,True
RESTRS,RESTRICTIONS,RESTRICTIONS,True
RESTTMNT TRUST,TRUST ,TRUST,False
RETAIN & P/ATTY,POWER OF ATTORNEY,ATTORNEY/CLIENT CONTRACT,False
RETAIN AGR,AGREEMENT ,AGREEMENT,False
RETAIN CONT,CONTINUATION,CONTRACT,False
RETAINER,NOTICE,CONTRACT,False
RETAINER & ASSIG,ASSIGNMENT,CONTRACT,False
RETAINER & P/ATTY,NOTICE,CONTRACT,False
RETAINER AGREE,AGREEMENT,CONTRACT,False
RETAINER CONT,CONTINUATION,CONTRACT,False
RETAINER CONT ETC,CONTINUATION,CONTRACT,False
RETAINER CONTR,NOTICE,CONTRACT,False
RETAINER CONTRACT,NOTICE,CONTRACT,False
RETAINER P/ATTY,NOTICE,CONTRACT,False
RETRACTION OF ACCEPT,ACCEPTANCE,AFFIDAVIT,False
RETRO CESSION,NOTICE,AFFIDAVIT,False
RETRO- CESSION,NOTICE,AFFIDAVIT,False
RETROCES,NOTICE,AFFIDAVIT,False
RETROCES DEED,OGM FILING,AFFIDAVIT,False
RETURN CRTF DPT,NOTICE,AFFIDAVIT,False
REUNCIATION OF USUFR,NOTICE,TRANSFER,False
REUNCIATION SUCCN,NOTICE,SUCCESSION AFFIDAVIT,False
REV DECL OF SEP PROP,JUDGMENT,REVOCATION,False
REV DED ICATION,REVOCATION,REVOCATION,True
REV JUDG,JUDGMENT,REINSCRIPTION,False
REV JUDG/NTC,JUDGMENT,REINSCRIPTION,False
REV LIV TR AGREE,JUDGMENT,REVOCATION,False
REV LIV TRUST,TRUST ,REVOCATION,False
REV OF P/A,JUDGMENT,REVOCATION,False
REV OF P/ATTY,POWER OF ATTORNEY,REVOCATION,False
REV OF TRUST,JUDGMENT,REVOCATION,False
REV P/ ATTY,NOTICE,REVOCATION,False
REV P/A NAME CHG,NAME CHANGE,REVOCATION,False
REV P/ATTY,POWER OF ATTORNEY,REVOCATION,False
REV PWR ATTY,JUDGMENT,REVOCATION,False
